user_id,total_transactions,total_transaction_amount,avg_transaction_amount,max_transaction_amount,avg_account_balance,fraud_transactions,fraud_rate_pct,ip_flag_rate_pct,previous_fraud_activity_rate_pct,avg_daily_transaction_count,avg_failed_transaction_count_7d,avg_transaction_distance,distinct_locations,distinct_device_types,distinct_merchant_categories,first_transaction_time,last_transaction_time
USER_9570,1,108.85,108.85,108.85,66570.85,1,100.0,0.0,0.0,2.0,4.0,4990.01,1,1,1,2023-04-02 03:37:00,2023-04-02 03:37:00
USER_9639,1,41.0,41.0,41.0,33397.41,1,100.0,0.0,0.0,1.0,2.0,1018.93,1,1,1,2023-07-29 18:21:00,2023-07-29 18:21:00
USER_9658,1,103.57,103.57,103.57,72858.1,1,100.0,0.0,0.0,5.0,4.0,1013.0,1,1,1,2023-01-28 12:02:00,2023-01-28 12:02:00
USER_1676,8,561.89,70.24,178.52,59042.43,7,87.5,0.0,12.5,5.63,3.13,2319.75,5,3,4,2023-03-09 00:51:00,2023-12-19 14:51:00
USER_1092,7,914.65,130.66,420.31,46151.71,6,85.71,14.29,0.0,6.29,2.86,2468.24,5,3,5,2023-03-10 18:52:00,2023-12-21 15:51:00
USER_1654,7,761.86,108.84,355.46,40101.39,6,85.71,14.29,14.29,6.29,2.43,2498.63,2,3,4,2023-03-09 12:50:00,2023-12-09 12:31:00
USER_7124,7,556.72,79.53,140.32,56233.31,6,85.71,0.0,0.0,5.71,3.14,2590.19,4,3,4,2023-01-11 16:30:00,2023-11-12 16:31:00
USER_7343,7,888.37,126.91,485.22,44284.72,6,85.71,0.0,0.0,6.86,2.71,2571.25,5,2,4,2023-03-29 07:47:00,2023-12-27 15:25:00
USER_9947,7,814.86,116.41,306.45,47974.73,6,85.71,14.29,14.29,6.43,3.14,2437.1,5,3,4,2023-03-05 07:01:00,2023-10-20 05:26:00
USER_1456,6,516.27,86.05,261.16,52711.03,5,83.33,0.0,0.0,6.67,2.17,2639.12,3,3,2,2023-03-26 22:26:00,2023-12-01 03:27:00
USER_2196,6,625.3,104.22,463.66,68126.94,5,83.33,0.0,0.0,8.5,3.33,2701.35,2,3,5,2023-03-29 01:11:00,2023-09-06 03:59:00
USER_2793,6,1210.59,201.77,394.6,28235.56,5,83.33,0.0,16.67,7.17,3.0,2209.41,3,3,4,2023-02-04 23:56:00,2023-11-17 00:32:00
USER_2997,6,519.88,86.65,198.4,58457.77,5,83.33,0.0,16.67,6.5,1.83,3549.18,3,3,3,2023-03-21 11:43:00,2023-12-29 14:42:00
USER_3370,6,326.47,54.41,93.08,41362.78,5,83.33,0.0,0.0,7.17,3.33,1568.75,4,3,4,2023-01-26 19:20:00,2023-12-16 05:50:00
USER_3966,6,404.83,67.47,196.27,52476.59,5,83.33,16.67,16.67,8.5,2.83,3151.05,3,2,3,2023-01-21 09:37:00,2023-10-31 00:16:00
USER_4267,6,894.53,149.09,450.1,60016.45,5,83.33,0.0,16.67,7.17,3.17,2305.65,4,2,3,2023-01-13 07:36:00,2023-11-15 09:32:00
USER_5002,6,503.82,83.97,148.28,42737.59,5,83.33,16.67,0.0,7.17,3.5,2962.31,5,2,5,2023-03-05 17:53:00,2023-11-05 21:12:00
USER_5815,6,672.24,112.04,302.28,43695.65,5,83.33,0.0,16.67,5.5,2.67,3641.52,4,2,4,2023-04-29 06:05:00,2023-11-28 04:57:00
USER_6570,6,559.66,93.28,170.18,69102.87,5,83.33,16.67,0.0,8.0,3.17,2354.2,4,3,4,2023-04-29 15:24:00,2023-12-21 02:55:00
USER_7289,6,443.97,73.99,161.85,26963.28,5,83.33,16.67,0.0,6.83,2.17,1958.32,4,3,4,2023-01-06 09:13:00,2023-12-18 18:20:00
USER_8686,6,500.78,83.46,163.68,42748.9,5,83.33,16.67,16.67,6.67,2.5,2886.98,4,3,4,2023-02-01 21:04:00,2023-12-28 01:35:00
USER_9064,6,424.29,70.72,134.77,57198.01,5,83.33,16.67,0.0,8.33,2.5,2630.7,3,3,3,2023-01-03 05:52:00,2023-10-30 17:42:00
USER_1023,5,276.31,55.26,108.58,45622.88,4,80.0,0.0,20.0,10.0,3.2,1848.91,3,3,3,2023-02-24 20:24:00,2023-12-24 13:38:00
USER_1025,5,683.57,136.71,262.3,53986.21,4,80.0,0.0,0.0,7.0,3.8,2180.12,2,3,3,2023-05-26 17:25:00,2023-11-27 16:47:00
USER_1168,5,249.85,49.97,106.37,52176.37,4,80.0,0.0,0.0,3.4,2.4,1796.05,2,2,4,2023-02-24 00:38:00,2023-12-02 06:52:00
USER_1174,5,464.82,92.96,221.31,44095.84,4,80.0,0.0,20.0,7.2,3.0,3217.84,3,3,3,2023-05-02 09:39:00,2023-11-19 17:50:00
USER_1312,5,320.02,64.0,104.55,15893.8,4,80.0,40.0,0.0,7.4,2.4,4145.63,3,2,4,2023-01-16 00:20:00,2023-11-15 12:34:00
USER_1950,5,831.26,166.25,337.51,76539.52,4,80.0,0.0,0.0,5.6,2.4,1429.28,3,2,3,2023-02-13 11:55:00,2023-12-02 06:03:00
USER_2008,5,489.47,97.89,328.64,40413.4,4,80.0,20.0,20.0,7.0,2.2,2673.26,4,2,4,2023-01-26 17:34:00,2023-12-14 20:48:00
USER_2137,5,528.22,105.64,334.87,70070.8,4,80.0,20.0,0.0,8.8,3.2,1257.18,4,3,4,2023-01-18 13:11:00,2023-10-12 07:16:00
USER_2427,5,442.31,88.46,158.06,42933.76,4,80.0,20.0,0.0,4.6,2.2,2745.16,3,2,3,2023-03-24 12:13:00,2023-12-26 22:52:00
USER_2449,5,730.56,146.11,239.51,51529.98,4,80.0,40.0,20.0,6.0,2.4,2412.84,4,2,3,2023-02-07 13:38:00,2023-10-05 10:38:00
USER_2581,5,430.74,86.15,162.26,56073.54,4,80.0,40.0,0.0,8.2,3.2,3297.94,4,3,2,2023-04-03 13:35:00,2023-11-12 23:37:00
USER_2675,5,472.16,94.43,176.45,59628.96,4,80.0,0.0,0.0,10.4,2.6,1624.51,4,2,4,2023-02-12 01:28:00,2023-10-25 23:44:00
USER_3077,5,592.61,118.52,268.26,31767.0,4,80.0,0.0,20.0,8.8,1.8,2251.79,4,2,3,2023-01-05 08:27:00,2023-08-12 03:07:00
USER_3346,5,649.81,129.96,193.49,15852.74,4,80.0,0.0,20.0,6.4,3.6,1750.89,3,3,4,2023-03-14 06:40:00,2023-12-20 15:06:00
USER_3432,5,579.04,115.81,257.06,43997.57,4,80.0,20.0,20.0,8.4,2.0,2764.95,2,3,3,2023-03-20 22:50:00,2023-10-06 05:12:00
USER_3512,5,485.18,97.04,199.27,65822.93,4,80.0,20.0,0.0,4.8,3.0,2342.51,3,3,4,2023-03-14 10:18:00,2023-07-05 16:21:00
USER_3626,5,948.23,189.65,486.77,48157.92,4,80.0,20.0,20.0,7.0,2.4,1343.41,4,2,4,2023-02-15 08:16:00,2023-12-11 13:49:00
USER_3712,5,361.21,72.24,160.47,39214.75,4,80.0,0.0,0.0,9.0,2.4,2227.05,3,2,4,2023-01-09 15:23:00,2023-10-07 05:13:00
USER_3754,5,231.24,46.25,76.36,52194.28,4,80.0,0.0,0.0,6.2,3.4,1801.13,4,3,3,2023-02-15 08:02:00,2023-09-13 00:26:00
USER_3856,5,665.56,133.11,337.36,50201.05,4,80.0,0.0,0.0,6.2,3.2,1006.55,3,2,4,2023-02-21 15:44:00,2023-06-30 07:55:00
USER_3919,5,554.23,110.85,193.38,46531.86,4,80.0,0.0,0.0,5.2,2.6,1786.25,4,2,3,2023-02-16 13:05:00,2023-12-30 14:21:00
USER_4169,5,742.82,148.56,371.69,68837.29,4,80.0,20.0,20.0,8.0,1.8,2907.72,3,2,4,2023-04-06 01:41:00,2023-12-19 17:11:00
USER_4351,5,479.05,95.81,179.92,60017.29,4,80.0,0.0,40.0,8.4,3.0,2504.39,3,2,3,2023-01-22 02:53:00,2023-11-24 19:57:00
USER_4413,5,752.57,150.51,263.0,38570.37,4,80.0,0.0,0.0,6.6,3.0,1907.36,4,2,4,2023-02-10 03:27:00,2023-09-17 01:04:00
USER_4546,5,498.95,99.79,245.96,57327.67,4,80.0,20.0,0.0,4.4,2.6,2359.78,4,3,4,2023-02-26 23:28:00,2023-12-27 16:23:00
USER_4647,5,510.99,102.2,277.66,39407.52,4,80.0,0.0,0.0,6.4,3.6,2053.44,3,3,4,2023-02-19 19:04:00,2023-12-31 02:46:00
USER_4677,5,220.06,44.01,101.0,57193.03,4,80.0,0.0,0.0,7.4,2.8,2791.18,3,3,4,2023-01-10 15:17:00,2023-06-22 00:57:00
USER_4939,5,800.11,160.02,365.72,35425.43,4,80.0,20.0,20.0,9.2,3.4,3350.76,4,3,5,2023-01-30 15:45:00,2023-12-14 23:21:00
USER_4949,5,325.84,65.17,200.32,60324.66,4,80.0,20.0,20.0,8.0,2.0,2429.87,4,3,4,2023-04-07 22:03:00,2023-12-14 16:41:00
USER_5017,5,566.94,113.39,194.83,49423.23,4,80.0,0.0,0.0,8.6,2.8,3028.26,2,2,3,2023-01-30 16:25:00,2023-07-27 22:25:00
USER_5077,5,411.66,82.33,170.11,38442.69,4,80.0,0.0,20.0,6.0,2.4,3008.94,3,2,3,2023-01-27 09:24:00,2023-11-30 04:27:00
USER_5255,5,368.47,73.69,151.18,48097.86,4,80.0,0.0,20.0,7.6,3.0,1575.01,4,3,3,2023-01-01 21:03:00,2023-11-30 14:31:00
USER_5387,5,284.26,56.85,165.48,39362.51,4,80.0,0.0,0.0,7.4,2.4,3175.57,3,3,4,2023-01-15 15:32:00,2023-09-26 20:53:00
USER_5432,5,482.18,96.44,173.69,27161.7,4,80.0,0.0,0.0,8.8,3.0,2117.73,4,3,4,2023-02-02 16:58:00,2023-08-17 03:48:00
USER_5526,5,509.27,101.85,243.82,45616.11,4,80.0,20.0,20.0,4.0,2.4,2169.35,4,1,3,2023-03-15 13:29:00,2023-08-29 18:26:00
USER_5606,5,317.53,63.51,229.27,68386.71,4,80.0,0.0,0.0,4.6,3.8,2840.74,2,3,4,2023-01-03 12:48:00,2023-10-29 22:04:00
USER_5832,5,451.89,90.38,189.76,43812.62,4,80.0,0.0,0.0,10.2,3.4,3375.12,4,3,3,2023-01-07 16:29:00,2023-09-07 08:07:00
USER_6041,5,469.1,93.82,197.84,63926.38,4,80.0,0.0,20.0,5.8,2.2,2262.85,3,3,3,2023-02-24 15:24:00,2023-12-29 17:34:00
USER_6048,5,406.7,81.34,130.14,42135.75,4,80.0,0.0,20.0,8.8,2.6,1557.16,2,2,4,2023-03-18 10:40:00,2023-10-30 16:08:00
USER_6091,5,277.07,55.41,138.55,58054.21,4,80.0,0.0,20.0,8.0,3.0,3406.8,3,2,5,2023-01-14 06:46:00,2023-10-22 04:13:00
USER_6189,5,466.67,93.33,184.33,33148.72,4,80.0,0.0,0.0,2.8,3.4,2581.7,3,2,3,2023-04-10 02:09:00,2023-12-01 15:38:00
USER_6515,5,317.7,63.54,138.91,47177.47,4,80.0,0.0,0.0,8.4,2.0,2011.45,3,2,3,2023-01-16 15:44:00,2023-12-06 22:53:00
USER_6991,5,537.81,107.56,145.41,43514.38,4,80.0,0.0,20.0,10.8,2.8,1952.09,2,3,4,2023-01-28 19:49:00,2023-11-18 02:50:00
USER_7044,5,572.55,114.51,249.62,37590.51,4,80.0,20.0,20.0,10.8,2.4,2652.85,3,2,2,2023-01-03 07:01:00,2023-04-14 11:15:00
USER_7169,5,407.07,81.41,157.01,63856.44,4,80.0,0.0,20.0,7.0,3.4,3747.98,4,3,3,2023-01-11 01:32:00,2023-09-26 20:21:00
USER_7441,5,239.4,47.88,163.4,54438.13,4,80.0,20.0,20.0,8.2,3.0,3059.24,4,3,2,2023-06-07 09:59:00,2023-12-27 15:55:00
USER_7443,5,808.99,161.8,444.36,37106.15,4,80.0,0.0,20.0,7.4,2.6,3031.01,3,2,4,2023-02-17 10:52:00,2023-10-28 02:50:00
USER_7537,5,778.28,155.66,296.35,50844.02,4,80.0,0.0,20.0,11.4,2.8,3564.28,4,3,3,2023-01-24 07:38:00,2023-12-14 00:35:00
USER_7986,5,727.67,145.53,227.72,49692.59,4,80.0,0.0,0.0,8.4,2.6,1194.28,2,2,4,2023-02-15 02:33:00,2023-11-23 04:01:00
USER_8127,5,484.0,96.8,155.03,37100.49,4,80.0,0.0,40.0,8.6,3.0,1623.32,2,3,2,2023-03-13 11:50:00,2023-10-30 05:58:00
USER_8146,5,576.87,115.37,209.47,52617.07,4,80.0,0.0,20.0,8.6,3.0,2677.34,3,2,3,2023-02-24 23:35:00,2023-10-02 03:02:00
USER_8307,5,629.79,125.96,295.33,80196.55,4,80.0,0.0,0.0,8.6,3.0,2006.37,4,3,4,2023-02-10 23:41:00,2023-12-15 10:23:00
USER_8354,5,547.35,109.47,192.54,48708.55,4,80.0,0.0,0.0,7.8,2.6,1974.34,4,2,3,2023-02-15 04:42:00,2023-09-04 16:42:00
USER_9159,5,600.95,120.19,248.6,50124.69,4,80.0,0.0,0.0,6.8,2.2,3003.12,3,3,4,2023-01-11 21:15:00,2023-12-13 18:53:00
USER_9590,5,393.12,78.62,198.48,70123.43,4,80.0,0.0,0.0,9.2,3.2,3000.81,3,3,3,2023-02-08 23:48:00,2023-07-16 01:26:00
USER_9834,5,599.2,119.84,214.4,53215.27,4,80.0,20.0,0.0,4.0,2.8,2921.81,3,2,5,2023-02-25 15:05:00,2023-12-30 19:49:00
USER_9946,5,479.47,95.89,180.08,65659.58,4,80.0,0.0,0.0,10.4,3.2,2609.36,4,3,3,2023-02-21 05:18:00,2023-12-07 22:04:00
USER_9954,5,780.56,156.11,412.95,60335.82,4,80.0,0.0,20.0,10.2,2.8,3643.93,5,3,3,2023-01-20 02:39:00,2023-11-27 13:36:00
USER_4676,8,522.28,65.28,148.99,57986.19,6,75.0,0.0,12.5,9.5,3.25,1832.45,4,2,4,2023-01-11 14:15:00,2023-11-18 12:50:00
USER_6468,8,925.66,115.71,294.12,62298.94,6,75.0,12.5,0.0,8.63,3.0,2377.69,5,3,5,2023-01-01 00:46:00,2023-12-01 15:10:00
USER_8727,8,1272.87,159.11,441.87,24723.91,6,75.0,0.0,0.0,4.88,2.88,3000.29,4,3,5,2023-01-22 19:12:00,2023-11-21 15:00:00
USER_9438,8,666.31,83.29,207.55,49850.16,6,75.0,12.5,0.0,8.25,3.0,2714.89,5,3,4,2023-01-13 00:36:00,2023-08-24 12:33:00
USER_1147,4,216.13,54.03,100.27,38739.05,3,75.0,0.0,0.0,7.25,1.75,1549.1,3,3,2,2023-02-15 23:49:00,2023-09-24 06:40:00
USER_1222,4,21.69,5.42,10.46,58565.5,3,75.0,0.0,0.0,5.0,2.25,1851.71,3,3,4,2023-03-20 09:02:00,2023-11-03 10:35:00
USER_1240,4,465.19,116.3,190.88,72026.62,3,75.0,0.0,25.0,6.5,2.25,2689.21,3,3,3,2023-01-30 23:53:00,2023-06-04 16:41:00
USER_1335,4,496.99,124.25,238.89,58742.26,3,75.0,0.0,0.0,4.0,3.25,3068.41,3,1,4,2023-01-10 05:22:00,2023-08-22 18:15:00
USER_1338,4,748.39,187.1,595.13,60561.47,3,75.0,0.0,0.0,5.5,3.5,2267.18,4,2,2,2023-02-11 15:29:00,2023-12-13 13:16:00
USER_1513,4,410.39,102.6,216.9,56845.71,3,75.0,0.0,0.0,3.5,3.25,1817.42,4,3,2,2023-02-22 00:32:00,2023-11-08 21:43:00
USER_1517,4,374.01,93.5,147.63,61807.49,3,75.0,0.0,0.0,7.75,2.0,3041.41,3,3,3,2023-10-28 10:22:00,2023-11-15 04:51:00
USER_1548,4,739.88,184.97,446.58,42484.45,3,75.0,0.0,25.0,5.0,3.0,3273.76,3,2,4,2023-05-15 23:47:00,2023-12-16 02:42:00
USER_1625,4,617.99,154.5,319.02,27156.81,3,75.0,0.0,25.0,9.75,3.0,867.33,3,3,4,2023-05-13 08:54:00,2023-09-20 09:23:00
USER_1632,4,306.03,76.51,128.4,48222.78,3,75.0,0.0,25.0,10.0,2.5,2909.64,3,2,3,2023-02-20 21:35:00,2023-12-08 12:43:00
USER_1701,4,360.07,90.02,136.01,30102.78,3,75.0,25.0,25.0,7.75,2.0,2131.24,4,3,3,2023-06-28 09:59:00,2023-10-28 16:17:00
USER_1781,4,485.54,121.38,293.39,72272.42,3,75.0,25.0,0.0,8.0,3.0,3378.56,3,3,3,2023-04-14 11:31:00,2023-11-26 09:35:00
USER_1829,4,630.83,157.71,332.2,68171.61,3,75.0,0.0,25.0,7.75,3.0,2778.04,3,3,3,2023-01-18 16:11:00,2023-11-17 20:48:00
USER_1843,4,749.84,187.46,338.82,56439.13,3,75.0,25.0,0.0,4.25,1.75,3355.49,3,2,3,2023-02-17 12:43:00,2023-09-21 21:17:00
USER_1964,4,290.43,72.61,113.34,44326.67,3,75.0,0.0,25.0,6.75,3.0,2566.86,2,2,1,2023-03-05 10:36:00,2023-12-22 13:08:00
USER_2045,4,414.63,103.66,257.14,56027.55,3,75.0,0.0,0.0,9.0,3.25,3356.73,3,2,3,2023-02-28 01:41:00,2023-10-11 03:17:00
USER_2112,4,555.95,138.99,198.28,34876.82,3,75.0,0.0,0.0,7.5,2.75,2412.47,2,3,3,2023-04-12 19:43:00,2023-12-17 06:58:00
USER_2168,4,275.54,68.88,152.98,49914.62,3,75.0,0.0,0.0,5.25,3.5,2998.26,3,2,3,2023-04-13 09:52:00,2023-12-27 09:49:00
USER_2190,4,356.47,89.12,146.22,66763.6,3,75.0,0.0,25.0,8.0,1.25,2197.14,4,2,3,2023-05-23 04:13:00,2023-10-07 23:07:00
USER_2217,4,346.77,86.69,114.76,54895.26,3,75.0,0.0,0.0,8.5,3.5,2016.35,4,2,3,2023-04-20 11:19:00,2023-11-24 03:54:00
USER_2285,4,723.74,180.94,460.01,49267.65,3,75.0,0.0,0.0,9.75,2.25,2090.1,3,3,3,2023-01-29 16:09:00,2023-10-17 16:07:00
USER_2377,4,1093.14,273.29,640.5,22107.13,3,75.0,0.0,0.0,9.25,3.0,3648.75,4,2,2,2023-05-07 14:37:00,2023-12-06 18:10:00
USER_2396,4,722.96,180.74,437.25,70106.28,3,75.0,25.0,25.0,5.75,2.5,2492.34,2,2,4,2023-05-04 21:09:00,2023-07-01 09:12:00
USER_2400,4,372.55,93.14,159.36,37059.84,3,75.0,0.0,0.0,3.5,3.5,2087.12,3,2,4,2023-07-10 05:58:00,2023-12-22 19:02:00
USER_2486,4,455.37,113.84,151.86,37972.26,3,75.0,0.0,25.0,4.25,2.75,2622.06,2,3,3,2023-02-28 22:01:00,2023-07-03 10:24:00
USER_2623,4,673.47,168.37,383.97,42221.82,3,75.0,0.0,0.0,10.25,3.0,2725.84,3,3,3,2023-02-26 13:34:00,2023-12-04 09:02:00
USER_2727,4,276.79,69.2,123.83,32031.97,3,75.0,0.0,0.0,9.75,2.75,2409.32,4,2,2,2023-01-16 19:01:00,2023-09-21 11:00:00
USER_2767,4,190.05,47.51,78.16,55271.51,3,75.0,0.0,0.0,8.5,2.25,2560.37,4,2,3,2023-05-08 23:03:00,2023-08-14 10:41:00
USER_2931,4,429.29,107.32,264.93,31428.47,3,75.0,0.0,25.0,8.0,2.75,3452.22,3,3,3,2023-02-26 14:17:00,2023-07-13 19:09:00
USER_3067,4,630.42,157.6,327.48,26570.04,3,75.0,25.0,0.0,3.75,2.25,3523.56,3,1,2,2023-03-12 15:08:00,2023-07-23 13:53:00
USER_3107,4,324.96,81.24,165.05,60809.7,3,75.0,0.0,0.0,2.75,1.75,2653.99,3,3,3,2023-06-05 12:21:00,2023-11-22 06:11:00
USER_3125,4,260.68,65.17,123.25,51302.95,3,75.0,25.0,0.0,9.25,3.0,2669.46,3,3,3,2023-04-25 12:12:00,2023-09-18 05:07:00
USER_3128,4,245.5,61.38,100.57,40814.96,3,75.0,0.0,25.0,5.0,2.75,2547.88,2,3,3,2023-01-15 08:27:00,2023-11-07 00:34:00
USER_3165,4,449.47,112.37,257.37,30280.6,3,75.0,25.0,0.0,6.75,1.75,3855.49,3,2,2,2023-04-24 03:07:00,2023-07-27 19:41:00
USER_3834,4,366.47,91.62,172.65,30741.18,3,75.0,0.0,25.0,9.5,1.0,1813.41,3,2,4,2023-03-05 18:16:00,2023-12-07 23:53:00
USER_3957,4,378.13,94.53,133.3,56460.68,3,75.0,0.0,25.0,9.0,1.75,2296.83,4,2,3,2023-06-11 17:39:00,2023-11-24 06:26:00
USER_4021,4,445.2,111.3,227.92,36079.88,3,75.0,0.0,25.0,6.0,3.25,3335.53,3,3,3,2023-01-06 15:08:00,2023-11-25 13:48:00
USER_4060,4,337.46,84.36,180.23,28270.7,3,75.0,0.0,0.0,7.0,2.75,4040.65,2,2,2,2023-03-22 03:58:00,2023-08-06 13:40:00
USER_4074,4,342.94,85.73,206.74,51437.01,3,75.0,0.0,0.0,6.75,2.5,2598.24,3,3,2,2023-06-08 19:02:00,2023-08-25 05:09:00
USER_4292,4,404.82,101.2,164.46,79289.18,3,75.0,0.0,0.0,6.75,3.0,2142.03,1,2,3,2023-02-25 07:28:00,2023-12-25 16:35:00
USER_4341,4,395.72,98.93,160.34,44746.07,3,75.0,0.0,0.0,7.25,2.5,1209.63,4,3,3,2023-03-01 14:41:00,2023-12-23 21:00:00
USER_4471,4,497.71,124.43,318.05,53577.0,3,75.0,25.0,25.0,7.0,2.25,2598.82,4,3,2,2023-03-17 18:00:00,2023-12-28 17:09:00
USER_4537,4,560.55,140.14,242.07,77953.2,3,75.0,25.0,0.0,8.25,2.5,2479.57,3,2,2,2023-04-04 10:39:00,2023-09-08 20:00:00
USER_4548,4,318.38,79.59,208.76,40353.5,3,75.0,0.0,25.0,6.5,2.75,3756.8,3,3,2,2023-06-08 02:46:00,2023-12-21 13:08:00
USER_4607,4,257.83,64.46,154.34,40318.63,3,75.0,25.0,0.0,6.75,2.5,2161.34,3,3,3,2023-04-21 08:08:00,2023-10-02 12:08:00
USER_4645,4,353.3,88.33,189.26,48329.99,3,75.0,0.0,0.0,5.25,2.25,3474.74,4,2,3,2023-05-22 23:21:00,2023-07-19 20:46:00
USER_4769,4,182.18,45.55,77.48,65693.73,3,75.0,0.0,0.0,9.5,1.25,2051.02,2,2,2,2023-05-02 22:44:00,2023-12-31 10:44:00
USER_4822,4,341.71,85.43,165.59,44455.03,3,75.0,0.0,25.0,6.5,3.25,2022.01,3,3,2,2023-03-05 09:39:00,2023-12-08 06:37:00
USER_4848,4,216.01,54.0,124.61,48964.37,3,75.0,0.0,0.0,7.75,2.5,1974.87,2,3,3,2023-04-12 01:52:00,2023-12-01 17:31:00
USER_4891,4,248.99,62.25,96.05,36485.45,3,75.0,50.0,0.0,4.75,2.75,3105.43,3,2,3,2023-03-04 14:20:00,2023-04-18 23:17:00
USER_4921,4,328.72,82.18,109.79,46590.36,3,75.0,0.0,0.0,7.5,3.75,887.39,3,2,4,2023-02-27 15:44:00,2023-10-14 15:46:00
USER_4934,4,231.04,57.76,156.63,30981.3,3,75.0,25.0,0.0,8.0,2.0,2824.66,3,3,3,2023-03-08 11:25:00,2023-11-16 00:16:00
USER_4937,4,243.29,60.82,156.74,55213.75,3,75.0,0.0,0.0,10.5,2.75,2709.08,3,2,3,2023-01-24 13:18:00,2023-08-02 02:40:00
USER_4972,4,611.5,152.88,188.72,54742.47,3,75.0,0.0,0.0,8.75,1.5,2096.62,3,2,3,2023-02-13 20:13:00,2023-12-31 14:51:00
USER_5022,4,825.34,206.34,449.6,79441.79,3,75.0,0.0,0.0,5.5,3.75,1906.43,3,3,2,2023-01-02 09:22:00,2023-12-16 06:18:00
USER_5155,4,221.03,55.26,108.06,49876.95,3,75.0,0.0,0.0,8.75,3.5,2256.39,2,2,3,2023-02-23 19:57:00,2023-11-25 07:35:00
USER_5251,4,364.87,91.22,201.29,46690.46,3,75.0,0.0,0.0,9.0,1.0,2857.93,3,3,4,2023-08-28 03:53:00,2023-10-04 02:50:00
USER_5405,4,306.42,76.61,99.38,39291.38,3,75.0,25.0,0.0,9.25,2.5,2376.48,4,3,3,2023-03-09 09:11:00,2023-11-02 01:58:00
USER_5565,4,228.77,57.19,178.19,53489.05,3,75.0,0.0,25.0,4.25,3.25,2124.46,4,2,3,2023-05-26 16:16:00,2023-12-03 17:00:00
USER_5600,4,192.76,48.19,66.03,51800.04,3,75.0,0.0,25.0,7.0,3.5,3675.95,2,2,3,2023-01-30 02:49:00,2023-08-25 15:05:00
USER_5601,4,529.16,132.29,275.13,42799.72,3,75.0,0.0,0.0,3.25,2.5,1039.68,4,2,3,2023-05-27 05:00:00,2023-10-11 20:16:00
USER_5699,4,539.06,134.76,237.04,54982.03,3,75.0,0.0,25.0,4.25,3.75,2481.36,3,3,3,2023-01-04 14:19:00,2023-07-12 16:07:00
USER_5720,4,293.27,73.32,221.58,54142.76,3,75.0,0.0,25.0,6.0,2.25,3606.98,2,3,2,2023-03-07 02:55:00,2023-11-13 09:19:00
USER_5791,4,474.9,118.73,208.21,70240.12,3,75.0,0.0,0.0,9.0,1.25,2713.29,4,3,2,2023-01-29 07:14:00,2023-11-17 17:05:00
USER_5870,4,24.91,6.23,14.54,30735.4,3,75.0,50.0,0.0,2.75,2.25,2553.65,2,3,2,2023-01-03 12:40:00,2023-12-13 22:18:00
USER_5879,4,161.18,40.3,103.96,32571.7,3,75.0,25.0,0.0,6.25,3.0,2578.11,2,2,3,2023-03-04 07:55:00,2023-11-24 23:18:00
USER_5975,4,511.92,127.98,244.41,69261.51,3,75.0,0.0,0.0,9.75,3.0,3326.87,4,2,3,2023-03-04 15:04:00,2023-10-19 13:48:00
USER_6069,4,289.63,72.41,118.33,49665.15,3,75.0,0.0,0.0,4.5,3.0,2420.76,3,3,2,2023-01-25 14:15:00,2023-10-04 04:35:00
USER_6120,4,1344.88,336.22,544.37,68346.11,3,75.0,0.0,0.0,9.75,3.75,1335.23,3,1,3,2023-02-25 04:40:00,2023-11-26 11:31:00
USER_6129,4,574.49,143.62,386.44,49455.4,3,75.0,0.0,0.0,8.75,3.0,2181.08,3,3,4,2023-02-09 20:55:00,2023-07-13 16:27:00
USER_6288,4,330.11,82.53,176.75,32768.24,3,75.0,0.0,25.0,9.75,2.25,2371.7,2,3,2,2023-02-03 08:36:00,2023-12-15 04:43:00
USER_6306,4,606.15,151.54,246.44,44903.41,3,75.0,0.0,0.0,8.25,2.75,1657.13,2,2,2,2023-02-23 18:55:00,2023-11-09 11:50:00
USER_6391,4,498.96,124.74,164.29,22699.08,3,75.0,0.0,0.0,2.25,1.5,2818.01,3,2,3,2023-02-20 07:52:00,2023-10-02 20:44:00
USER_6476,4,335.19,83.8,177.24,47409.33,3,75.0,0.0,50.0,11.0,3.0,2500.32,2,2,4,2023-03-14 14:04:00,2023-08-22 22:53:00
USER_6665,4,334.25,83.56,114.7,54183.73,3,75.0,25.0,0.0,7.0,3.0,1628.73,2,2,4,2023-07-31 14:38:00,2023-11-19 21:17:00
USER_6728,4,533.49,133.37,341.39,68440.93,3,75.0,0.0,0.0,7.0,3.25,2555.28,3,2,2,2023-01-01 01:13:00,2023-10-06 14:28:00
USER_6740,4,299.56,74.89,186.16,52798.12,3,75.0,0.0,0.0,9.25,2.25,2599.05,3,3,3,2023-05-22 13:44:00,2023-10-22 15:31:00
USER_6921,4,203.09,50.77,127.27,64733.75,3,75.0,0.0,0.0,10.0,2.0,2989.51,3,2,3,2023-04-02 00:46:00,2023-12-22 20:44:00
USER_6937,4,201.09,50.27,101.5,33162.95,3,75.0,0.0,0.0,10.0,3.25,2008.21,3,3,3,2023-01-11 16:46:00,2023-12-05 02:42:00
USER_7205,4,302.72,75.68,145.57,48931.39,3,75.0,0.0,0.0,11.25,3.25,3078.28,1,2,3,2023-03-19 13:53:00,2023-10-06 14:11:00
